OrderCount,TotalSales,AvgOrderValue,centroid,error
-0.9827786828019549,0.6388177798464044,0.98370956481266,1,1.0674417628791362
0.512217826390505,0.8194088899232023,0.8375610891319525,0,0.017261715297697357
-0.2720502676285781,-0.19757970677216663,-0.19339073772399348,3,0.2302362596710553
-0.9823132417966023,-0.9632301605771468,-0.9408889923202234,3,0.19789355677437465
0.09750989062136374,0.3898068419827787,0.5061670933209216,0,0.10648768974787085
-0.27158482662322553,-0.30695834303002095,-0.40004654410053525,3,0.06136279210283696
-0.9818478007912497,-0.7449383290667908,-0.5164067954386782,3,0.08186694465225797
-0.2711193856178729,0.23807307423784035,0.6150802885734233,1,0.029701437906408768
-0.27065394461252035,-0.8370956481266,-0.9483360484058646,3,0.02610421242832674
-0.9813823597858972,-0.0491040260646963,0.7570397952059577,1,0.11019200045119892
-0.9809169187805445,0.2552943914358855,0.9176169420525948,1,0.3175634070815802
-0.980451477775192,-0.33302303932976496,0.37072376076332325,1,0.0982578456506438
-0.2701885036071678,0.3930649290202467,0.7886897835699325,1,0.14395433430284937
0.5126832673958576,0.6881545264137771,0.6336979287875262,0,0.00046402224812894504
0.3367465673725855,0.5373516406795439,0.4963928322085176,0,0.007102242626322328
-0.9799860367698394,-0.411217128228997,0.21712822899697462,1,0.16761664454259428
0.5131487084012102,0.7063067256225274,0.6727949732371422,0,0.0011045004323789872
-0.9795205957644868,-0.06679078426809403,0.7435420060507331,1,0.10337961928133613
-0.2697230626018152,-0.7114265766814056,-0.8855015126832674,3,0.011958701234820606
0.8510588782871771,0.5564347218989993,-0.5866883872469164,2,0.1692391530408417
0.7579706772166628,0.8612985804049337,0.710961135676053,0,0.01043952386644096
-0.26925762159646266,0.26599953455899467,0.6602280660926227,1,0.04318559511978768
0.09797533162671632,-0.39818478007912494,-0.8059111007679777,3,0.19938739496353242
0.6169420525948336,0.5885501512683268,0.13707237607633233,0,0.021653259442567473
0.3372120083779381,0.5191994414707936,0.45869211077495925,0,0.00848155669422284
-0.9790551547591343,-0.8636257854316965,-0.7710030253665348,3,0.10219737434000721
-0.9785897137537817,-0.39492669304165695,0.25296718640912264,1,0.14551929876787997
-0.9781242727484292,0.2981149639283221,0.9325110542238771,1,0.3661178029516951
-0.2687921805911101,0.0621363742145683,0.28601349778915525,1,0.00960806321617557
0.09844077263206888,0.9683500116360252,0.9948801489411218,0,0.2991506766977125
-0.9776588317430766,-0.3670002327205027,0.3041656969979055,1,0.11920679546388349
0.3376774493832907,0.8976029788224342,0.954386781475448,0,0.0914489908196968
0.9371654642774029,0.970677216662788,0.8603676983942286,0,0.10934383804221878
0.09890621363742146,0.23528042820572492,0.15987898533860834,2,0.15643511853057607
-0.977193390737724,-0.35396788457063066,0.3316267163137072,1,0.10873554114614313
-0.2683267395857575,0.24505468931812893,0.632767046776821,1,0.033819592105253926
-0.2678612985804049,0.3367465673725855,0.7267861298580405,1,0.08611272631575728
-0.26739585757505235,-0.6769839422853153,-0.8622294624156388,3,0.009932288194147695
-0.9767279497323714,-0.9339073772399349,-0.889225040726088,3,0.15538844536490398
-0.9762625087270188,0.22690249010937863,0.9069117989294857,1,0.2821049978503742
-0.9757970677216663,-0.7644868512915988,-0.557831044915057,3,0.07563109977898248
-0.2669304165696998,-0.24738189434489177,-0.29252967186409123,3,0.12900006954067092
0.8026530137305097,0.7928787526181057,0.35908773562950896,0,0.0063836916261824864
-0.26646497556434723,-0.060740051198510586,0.030020944845240864,1,0.054434024275643554
0.5136141494065627,0.9660228066092623,0.9874330928554805,0,0.09696964208245737
-0.26599953455899467,-0.10495694670700488,-0.0491040260646963,1,0.0948272122945277
-0.2655340935536421,0.44472888061438215,0.8245287409820805,1,0.20958379597113516
-0.9753316267163137,-0.6146148475680707,-0.2026995578310449,3,0.20058145060028928
0.6174074936001862,0.7654177333023039,0.6634861531300907,0,0.001015385505252916
-0.9748661857109612,-0.22783337212008378,0.5569001629043518,1,0.07159843962946189
-0.9744007447056086,-0.8212706539446125,-0.6769839422853153,3,0.08025418885160787
-0.9739353037002559,-0.3912031649988364,0.26087968350011637,1,0.13794729854309062
0.8296485920409588,0.95112869443798,0.9013265068652548,0,0.08173970371067114
0.9748661857109612,0.7942750756341633,-0.7430765650453804,2,0.7801338820472496
-0.2650686525482895,-0.15010472422620433,-0.11845473586222946,1,0.15052861267027395
-0.9734698626949034,-0.1389341400977426,0.6807074703281359,1,0.08253969514758691
-0.9730044216895508,-0.7845008145217593,-0.6029788224342565,3,0.07371237284544734
-0.9725389806841983,-0.6532464510123341,-0.29578775890155923,3,0.137554240042218
0.5140795904119153,0.39585757505236213,-0.1063532697230626,2,0.02188137508006017
0.09937165464277403,0.0016290435187340006,-0.28927158482662324,2,0.016096104808470964
-0.2646032115429369,0.7305096579008611,0.9557831044915057,0,0.8433391305553232
-0.9720735396788457,-0.24319292529671865,0.518734000465441,1,0.0694977735762604
-0.9716080986734932,-0.28089364673027695,0.45915755178031187,1,0.0747306422741324
-0.9711426576681406,-0.6988596695368862,-0.4060972771701187,3,0.09483594776189475
-0.26413777053758436,-0.15848266232255062,-0.13148708401210146,1,0.16392256524655163
0.9106353269723063,0.9185478240632999,0.5829648592040959,0,0.02734071311738006
0.7584361182220154,0.6341633697928788,-0.09285548056783803,0,0.1530958042253677
-0.2636723295322318,0.6104258785198976,0.9180823830579474,1,0.542634547269616
-0.970677216662788,-0.7021177565743542,-0.4098208052129393,3,0.09353930899873912
-0.9702117756574354,-0.6639515941354434,-0.31626716313707237,3,0.1257925599960899
-0.26320688852687923,-0.010937863625785431,0.1426576681405632,1,0.02410165667150094
-0.26274144752152667,0.9534558994647429,0.9976727949732371,0,1.0398452983763462
-0.9697463346520828,-0.23341866418431464,0.5457295787758901,1,0.06877947041142403
-0.26227600651617405,-0.24831277635559693,-0.29346055387479636,3,0.12922733824766341
0.0998370956481266,-0.2729811496392832,-0.7063067256225274,2,0.1443276404811639
0.8301140330463114,0.7835699325110542,0.18920176867582034,0,0.028577500578293228
-0.2618105655108215,-0.04305329299511287,0.0751687223644403,1,0.039890975901195766
0.33814289038864326,0.8254596229927856,0.9045845939027228,0,0.05565614681291194
0.7589015592273679,0.7547125901791948,0.3535024435652781,0,0.0033665472023883306
0.6965324645101233,0.26227600651617405,-0.6686060041889691,2,0.032982851302230054
0.830579474051664,0.6988596695368862,-0.1179892948568769,0,0.20162091049451333
0.5145450314172678,-0.08959739353037002,-0.8105655108215034,2,0.06334498362844472
-0.9692808936467303,-0.8035838957412148,-0.6411449848731673,3,0.07361350730083445
-0.9688154526413777,0.07609960437514544,0.8343030020944845,1,0.15588944033397303
-0.26134512450546893,-0.5843611822201535,-0.759832441238073,3,0.005989956964248101
-0.9683500116360252,0.492669304165697,0.9650919245985571,1,0.6589872435017969
0.10030253665347917,0.32045613218524555,0.3437281824528741,0,0.15715672231419672
0.5150104724226204,0.6248545496858273,0.469862694903421,0,0.00010815171524801633
-0.9678845706306726,0.3451245054689318,0.9422853153362811,1,0.412314275578542
-0.96741912962532,0.04956946707004887,0.8166162438910868,1,0.1391475001925189
0.515475913427973,0.7840353735164068,0.7998603676983942,0,0.009945492185261995
-0.9669536886199674,-0.46474284384454273,0.10821503374447289,1,0.24967372745743105
0.10076797765883175,0.5764486851291599,0.7663486153130091,0,0.09781474744481784
-0.26087968350011637,0.05980916918780545,0.27903188270886664,1,0.010688201500569311
-0.9664882476146148,-0.38235978589713754,0.2753083546660461,1,0.12483105754403707
-0.9660228066092623,-0.7430765650453804,-0.5112869443797998,3,0.07325432909747844
0.8031184547358622,0.8101000698161508,0.42611124040027926,0,0.004745699619369163
0.10123341866418431,0.40516639515941355,0.5322317896206655,0,0.0988442329440861
0.9488014894112171,0.9678845706306726,0.7919478706074005,0,0.08609685643260342
-0.9655573656039097,-0.7365603909704445,-0.49406562718175473,3,0.0748973010597085
-0.9650919245985571,-0.49825459622992785,0.0491040260646963,1,0.32466476179665166
-0.2604142424947638,-0.017919478706074004,0.1305562020013963,1,0.02670345458422385
-0.25994880148941124,0.7151501047242262,0.9525250174540377,0,0.8222010297772253
0.8035838957412148,0.9194787060740052,0.8315103560623691,0,0.043144281250052235
0.6969979055154759,0.8599022573888759,0.7798464044682336,0,0.013694312954756333
-0.2594833604840586,-0.09797533162671632,-0.03141726786129858,1,0.08581711192758046
-0.25901791947870606,0.3795671398650221,0.7765883174307656,1,0.1325349170058294
-0.9646264835932046,-0.018384919711426577,0.7812427274842914,1,0.11124487241493722
0.3386083313939958,0.6378868978356993,0.6890854084244822,0,0.009209577051775858
-0.2585524784733535,0.5247847335350244,0.8757272515708634,1,0.3495522888994598
0.7593670002327205,0.908773562950896,0.8412846171747731,0,0.03674805243564776
-0.964161042587852,0.018384919711426577,0.8017221317198046,1,0.12424387884540884
-0.9636956015824995,-0.19059809169187805,0.6053060274610194,1,0.06708518993147387
0.10169885966953689,0.3409355364207587,0.3921340470095415,0,0.13469621766387072
-0.9632301605771468,-0.7249243658366302,-0.46707004887130554,3,0.07735346664926136
0.10216430067488946,0.25389806841982776,0.20549220386316033,2,0.20079589359682995
0.6178729346055387,0.7845008145217593,0.704444961601117,0,0.002469924651014599
-0.9627647195717943,-0.20223411682569234,0.5959972073539679,1,0.06668168978945475
0.3390737723993484,0.5517803118454736,0.5271119385617873,0,0.00628661122931627
-0.9622992785664417,0.0705143123109146,0.8296485920409588,1,0.1470391977626478
0.8757272515708634,0.8189434489178496,0.08028857342331859,0,0.07934325026989299
-0.9618338375610891,-0.4577612287642541,0.12078194088899231,1,0.23119557107270594
0.10262974168024203,-0.03420991389341401,-0.3535024435652781,2,0.016671917415150613
-0.9613683965557366,-0.8901559227367931,-0.8180125669071445,3,0.10698018672667522
-0.960902955550384,0.20409588084710262,0.8952757737956714,1,0.24278344957913658
-0.25808703746800093,0.6453339539213405,0.93483825925064,1,0.6466897741845169
0.5159413544333256,-0.06353269723062602,-0.7900861065859902,2,0.04992402020957442
0.5164067954386782,0.840353735164068,0.8682801954852223,0,0.024934972032873724
0.33953921340470095,0.5126832673958576,0.4451943216197347,0,0.008970317879157867
-0.9604375145450315,0.032813590877356295,0.8114963928322085,1,0.12871307544843077
-0.9599720735396788,-0.9399581103095183,-0.8980684198277868,3,0.1479674223183582
-0.9595066325343262,-0.6015824994181987,-0.1719804514777752,3,0.21220994012755462
0.8310449150570165,0.8073074237840354,0.29858040493367466,0,0.013800556616007972
0.759832441238073,0.8361647661158949,0.6299744007447056,0,0.004638433158740733
-0.9590411915289737,-0.9716080986734932,-0.9548522224808006,3,0.18876334748369455
-0.9585757505236211,-0.04072608796835001,0.7644868512915988,1,0.0992946262273989
0.3400046544100535,0.8249941819874331,0.9041191528973702,0,0.055003089319020926
0.1030951826855946,0.7225971608098674,0.892483127763556,0,0.14369976800572556
0.5168722364440307,0.7509890621363742,0.7426111240400279,0,0.0041183140036527574
-0.9581103095182686,-0.6374214568303468,-0.26320688852687923,3,0.1445366077488237
-0.957644868512916,-0.6476611589481033,-0.2832208517570398,3,0.13293095099883712
0.34047009541540607,0.5959972073539679,0.6192692576215965,0,0.0065069292373423375
0.6183383756108913,0.4023737491272981,-0.2813590877356295,2,0.014358440130566223
0.876192692576216,0.9799860367698394,0.9595066325343262,0,0.14182228001630828
0.3409355364207587,0.3106818710728415,-0.05794740516639516,2,0.018452098354549428
0.10356062369094718,-0.04770770304863858,-0.37212008377938094,2,0.017668224042538535
0.9650919245985571,0.9725389806841983,0.7710030253665348,0,0.0879808066193218
0.9827786828019549,0.964161042587852,0.3814289038864324,0,0.06208389672643479
0.8971375378170817,0.9357691412613451,0.7356295089597393,0,0.04502057621265354
0.6188038166162438,0.6267163137072376,0.2571561554572958,0,0.004486973736999243
0.6192692576215965,0.7379567139865022,0.5946008843379101,0,0.00013570610197458622
-0.9571794275075635,-0.9441470793576914,-0.905515475913428,3,0.15058334479695662
-0.9567139865022108,0.876192692576216,0.9972073539678846,1,2.0139724496972096
-0.2576215964626484,0.36886199674191295,0.7686758203397719,1,0.12252802634373701
-0.9562485454968582,-0.32185245520130323,0.3846869909239004,1,0.07979411562420208
0.6197346986269491,0.26413777053758436,-0.535024435652781,2,0.007037637021876572
0.34140097742611125,0.16080986734931346,-0.32045613218524555,2,9.076554345368772e-05
-0.2571561554572958,0.17104956946707006,0.505701652315569,1,0.014012207911960659
0.10402606469629974,-0.17756574354200605,-0.5703979520595764,2,0.055785951783903005
0.10449150570165232,0.2245752850826158,0.12729811496392832,2,0.1269880868532242
0.10495694670700488,0.8077728647893879,0.944612520363044,0,0.1868869916984584
-0.2566907144519432,0.12217826390505003,0.41168256923434954,1,0.009314108866694322
-0.9557831044915057,-0.6513846869909239,-0.2911333488480335,3,0.12750573603839627
-0.9553176634861531,-0.5420060507330696,-0.03886432394693973,3,0.3706728749009742
0.6974633465208285,0.6350942518035839,0.05468931812892716,0,0.047922661842551194
0.8040493367465674,0.9245985571328834,0.8454735862229462,0,0.048220768671169936
-0.9548522224808006,-0.06120549220386316,0.7472655340935537,1,0.090161265187011
0.8315103560623691,0.7184081917616942,-0.07982313241796603,0,0.16321633541277764
0.9199441470793577,0.9529904584593902,0.784966255527112,0,0.06816958900999014
0.10542238771235746,0.3316267163137072,0.3693274377472655,0,0.14119650565026093
0.8976029788224342,0.8575750523621131,0.20735396788457064,0,0.04610923744855471
0.5173376774493833,0.8692110774959274,0.90225738887596,0,0.03720497790851929
-0.954386781475448,-0.3870141959506633,0.2697230626018152,1,0.12030501128566055
-0.9539213404700955,0.02490109378636258,0.8063765417733302,1,0.12068054456297563
-0.25622527344659063,0.26134512450546893,0.6532464510123341,1,0.04316988953339522
-0.9534558994647429,-0.6150802885734233,-0.20409588084710262,3,0.18011458270875136
-0.9529904584593902,-0.541540609727717,-0.03839888294158715,3,0.3687039686347689
0.9692808936467303,0.8934140097742611,-0.2669304165696998,0,0.6145542801167162
0.6202001396323016,0.7104956946707005,0.5243192925296719,0,5.296613629514949e-06
0.3418664184314638,0.24319292529671865,-0.1524319292529672,2,0.004361177323376948
0.3423318594368164,-0.010006981615080289,-0.5932045613218525,2,0.005759253040388798
0.10588782871771003,0.14033046311380032,-0.0705143123109146,2,0.03577058785699881
-0.9525250174540377,-0.26087968350011637,0.492669304165697,1,0.06191191144495481
0.697928787526181,0.7016523155690016,0.33209215731905983,0,0.0018804247937836253
0.6983942285315337,0.8347684430998371,0.7170118687456365,0,0.006234724166038983
0.34279730044216894,0.14824296020479405,-0.3423318594368164,2,4.950353628129409e-05
-0.9520595764486851,-0.23202234116825693,0.5471259017919479,1,0.06022476153060584
0.8766581335815685,0.980451477775192,0.9646264835932046,0,0.1457954261167495
-0.9515941354433326,-0.6178729346055387,-0.21340470095415406,3,0.17178528771618023
-0.95112869443798,-0.3325575983244124,0.3711892017686758,1,0.08135393377927619
-0.9506632534326274,-0.9045845939027228,-0.8384919711426577,3,0.10917094417529026
-0.25575983244123807,0.11054223877123574,0.38654875494531066,1,0.009097755611925796
-0.9501978124272749,-0.6215964626483593,-0.22224808005585292,3,0.1643330141132332
-0.9497323714219222,-0.7975331626716313,-0.6281126367232953,3,0.06253294526942868
-0.2552943914358855,0.2534326274144752,0.639283220851757,1,0.03906352133736913
-0.9492669304165697,-0.2618105655108215,0.49173842215499186,1,0.06056226330453589
-0.25482895043053294,-0.12124738189434489,-0.07377239934838259,1,0.11548913595363047
0.6988596695368862,0.9823132417966023,0.990225738887596,0,0.11094823097412165
0.8319757970677216,0.8222015359553176,0.34465906446357925,0,0.010968069927822883
1.0,0.9874330928554805,-0.5890155922736793,2,1.2401068788459193
0.3432627414475215,0.7831044915057016,0.8734000465441005,0,0.04011346306836922
-0.9488014894112171,-0.5541075168722365,-0.06539446125203631,3,0.3232314647037182
-0.9483360484058646,0.8561787293460554,0.996741912962532,1,1.8853993926976755
0.6206655806376542,0.9827786828019549,0.9920875029090063,0,0.10407665229558836
0.1063532697230626,0.753316267163137,0.9138934140097743,0,0.15654374122887113
-0.2543635094251804,0.8259250639981383,0.9785897137537817,0,0.8796717226175703
-0.947870607400512,-0.8985338608331394,-0.8301140330463114,3,0.10349910571246732
0.8980684198277868,0.9399581103095183,0.7486618571096113,0,0.04885054853366219
-0.25389806841982776,0.729578775890156,0.9553176634861531,0,0.8098111501268113
0.10681871072841517,0.47544798696765184,0.6462648359320456,0,0.08566415240132413
-0.9474051663951594,-0.21992087502909005,0.5676053060274611,1,0.0583768477454445
-0.2534326274144752,-0.18082383057947404,-0.1649988363974866,1,0.20661471804218773
-0.9469397253898069,0.5271119385617873,0.9692808936467303,1,0.699737984373632
0.6211310216430067,0.9143588550151268,0.9232022341168257,0,0.05087475336238415
-0.9464742843844542,0.3302303932976495,0.9390272282988131,1,0.36793547061166465
-0.9460088433791017,0.4098208052129393,0.9529904584593902,1,0.47759992219912556
-0.9455434023737491,0.1868745636490575,0.8896904817314405,1,0.21550299278486465
0.5178031184547358,0.4256457993949267,-0.05934372818245288,2,0.03696939314667175
0.6215964626483593,0.1393995811030952,-0.7184081917616942,2,0.02601090667040716
0.7602978822434256,0.8352338841051896,0.6271817547125902,0,0.004531319470043374
-0.25296718640912264,0.14312310914591575,0.45124505468931814,1,0.011021180831625538
0.3437281824528741,0.6206655806376542,0.6592971840819176,0,0.007337396578643241
0.5182685594600884,0.5657435420060507,0.30835466604607864,0,0.0034605225081043318
-0.2525017454037701,-0.0933209215731906,-0.026297416802420294,1,0.08471576605341935
-0.9450779613683965,-0.4717244589248313,0.09378636257854317,1,0.24505079329654877
0.10728415173376775,-0.2175936700023272,-0.6341633697928788,2,0.08416033258685197
-0.944612520363044,-0.9385617872934605,-0.8962066558063766,3,0.13524172494120362
-0.9441470793576914,-0.44426343960902953,0.1487084012101466,1,0.19037219149551962
-0.9436816383523389,-0.7123574586921108,-0.43309285548056786,3,0.0727386559542251
-0.9432161973469863,-0.3046311380032581,0.4163369792878753,1,0.06694989179779683
-0.2520363043984175,-0.1226437049104026,-0.07563416336979288,1,0.11782970878133568
-0.25157086339306495,0.16453339539213405,0.4973237142192227,1,0.013705646211569463
-0.9427507563416337,-0.25622527344659063,0.4977891552245753,1,0.056915781168667565
-0.9422853153362811,-0.5857575052362113,-0.13707237607633233,3,0.22994334369327507
0.10774959273912031,0.9278566441703514,0.9865022108447754,0,0.2596262129789304
-0.9418198743309285,-0.26227600651617405,0.4912729811496393,1,0.05733429086394392
0.10821503374447289,-0.19432161973469864,-0.5978589713753781,2,0.0655126675453352
